,StockCode,sold_times,customer_count,return_rate,quantity_real,sales_total,unit_price,cluster
1650,22837,135,108,3.733602421796166,954,4054.5,4.25,2
1651,22838,132,111,19.629057187017,520,7774.0,14.95,0
1652,22839,135,106,3.888888888888889,346,5172.7,14.95,2
1653,22840,246,190,1.7064846416382253,864,6868.8,7.95,0
1654,22841,198,156,2.53411306042885,500,3975.0,7.95,0
1655,22842,146,120,3.146853146853147,554,3739.5,6.75,0
1656,22843,114,92,2.3094688221709005,423,2855.25,6.75,2
1657,22844,282,175,3.482587064676617,776,6596.0,8.5,0
1658,22845,229,154,2.0558002936857562,667,4235.45,6.35,0
1659,22846,238,156,4.13907284768212,579,8656.05,14.95,0
1660,22847,329,207,5.162064825930372,790,11810.5,14.95,0
1661,22848,111,68,3.6544850498338874,290,4915.5,16.95,2
1662,22849,119,79,4.901960784313726,291,4932.45,16.95,2
1663,22851,284,197,0.5034856700232379,2569,2183.65,0.8500000000000001,0
1664,22852,103,81,1.488095238095238,331,1406.75,4.25,2
1665,22853,98,75,1.4457831325301205,409,1329.25,3.25,2
1666,22854,149,123,0.4,747,3697.65,4.95,0
1667,22855,179,152,0.4788507581803671,2494,3117.5,1.25,0
1668,22856,22,21,3.723404255319149,543,678.75,1.25,2
1669,22857,58,56,0.0,1142,970.6999999999999,0.85,2
1670,22858,111,103,0.927643784786642,1068,1762.1999999999998,1.65,2
1671,22859,129,111,2.797202797202797,1112,1834.8,1.65,2
1672,22860,85,82,2.6785714285714284,545,899.25,1.65,2
1673,22861,38,36,0.0,292,481.79999999999995,1.65,2
1674,22862,45,42,0.0,139,590.75,4.25,2
1675,22863,91,76,1.906158357771261,669,1973.5500000000002,2.95,2
1676,22865,516,354,1.6746739876458476,7163,13251.550000000001,1.85,1
1677,22866,440,318,1.7773788150807899,5471,10121.35,1.85,1
1678,22867,431,321,0.9304975313330801,5217,10955.7,2.1,1
1700,22889,7,6,0.0,143,107.25,0.75,2
1701,22890,141,94,8.146067415730338,327,3253.6499999999996,9.95,2
1702,22891,101,68,8.682634730538922,305,1296.25,4.25,2
1703,22892,196,117,3.9103869653767824,2359,2948.75,1.25,0
1704,22893,64,45,1.4613778705636742,1416,594.72,0.42000000000000004,2
1705,22894,109,82,0.0,289,2456.5,8.5,2
1706,22895,236,161,0.3062787136294028,1953,5761.35,2.95,0
1707,22896,218,143,1.2178619756427604,1460,3722.9999999999995,2.55,0
1708,22897,167,132,3.265940902021773,1244,1803.8,1.45,0
1709,22898,268,193,0.0,2142,4176.9,1.9499999999999997,0
1710,22899,248,184,0.26483050847457623,1883,3954.3,2.1,0
1711,22900,366,189,4.853932584269663,4234,12490.300000000001,2.95,0
1712,22902,92,70,2.0168067226890756,1166,2448.6,2.1,2
1713,22903,31,20,0.0,147,433.65000000000003,2.95,2
1714,22904,237,162,0.11337868480725624,1762,5197.900000000001,2.95,0
1715,22905,62,47,0.0,412,1215.4,2.95,2
1716,22906,180,143,0.0,1485,2450.25,1.65,0
1717,22907,541,351,0.676132521974307,5876,4994.599999999999,0.8499999999999999,1
1718,22908,311,209,0.07338551859099804,4085,3472.25,0.85,0
1719,22909,453,345,3.4561286001339586,7207,6125.95,0.85,1
1720,22910,632,445,4.041450777202073,8334,21251.699999999997,2.55,1
1721,22911,79,66,0.9345794392523363,424,1250.8000000000002,2.9500000000000006,2
1722,22912,91,74,2.2222222222222223,264,1306.8,4.95,2
1723,22913,94,77,1.2345679012345678,320,1584.0,4.95,2
1724,22914,133,105,1.187648456057007,416,2059.2000000000003,4.950000000000001,2
1725,22915,119,100,2.2167487684729066,2382,1000.4399999999999,0.42,2
1726,22916,185,128,0.6806579693703914,1751,1138.15,0.65,0
1727,22917,184,130,0.6659267480577136,1790,1163.5,0.65,0
1728,22918,183,128,0.6984866123399301,1706,1108.9,0.65,0
1729,22919,188,130,0.7389162561576355,1612,1047.8,0.65,0
1730,22920,183,131,46.62595419847329,1748,1136.2,0.65,3
1731,22921,161,114,0.7490636704119851,1590,1033.5,0.65,2
1732,22922,85,71,12.10762331838565,1176,999.6,0.85,2
1733,22923,70,61,15.985467756584923,925,786.25,0.85,2
1734,22924,70,60,15.483234714003945,857,728.4499999999999,0.8499999999999999,2
1735,22925,163,125,1.8779342723004695,418,2487.1,5.95,0
1736,22926,183,140,2.65017667844523,551,3278.4500000000003,5.95,0
1737,22927,129,94,3.5443037974683547,381,2266.9500000000003,5.950000000000001,2
1738,22928,84,60,2.459016393442623,238,1416.1000000000001,5.95,2
1740,22930,142,117,9.329446064139942,933,2379.1499999999996,2.55,2
1741,22931,108,94,0.0,777,1981.35,2.55,2
1742,22932,61,50,14.018691588785046,736,1876.8,2.55,2
1743,22933,91,81,17.82857142857143,719,2121.05,2.95,2
1744,22934,69,65,0.5357142857142857,557,1643.15,2.95,2
1745,22935,51,45,10.762331838565023,597,1940.25,3.25,2
1746,22936,34,29,28.346456692913385,182,591.5,3.25,3
1747,22937,137,122,1.4038876889848813,913,2328.1499999999996,2.55,2
1748,22938,169,157,2.5884383088869716,2258,4403.099999999999,1.9499999999999997,0
1749,22939,101,76,3.535353535353535,382,1890.9,4.95,2
1750,22940,285,224,0.9423503325942351,1787,7594.75,4.25,0
1751,22941,234,195,3.543586109142452,1361,11568.5,8.5,0
1752,22942,104,90,16.81614349775785,371,3153.5,8.5,2
1753,22943,158,128,2.1209740769835035,1246,6167.7,4.95,0
1754,22944,57,47,0.48616305160807777,2661,3326.25,1.25,2
1755,22945,136,116,6.3671736823487795,2647,2249.95,0.85,2
1756,22946,85,63,2.7624309392265194,352,5966.4,16.95,2
1757,22947,104,81,0.9328358208955223,531,9000.449999999999,16.95,2
1758,22948,101,67,0.43383947939262474,1377,1170.45,0.85,2
1759,22949,86,81,1.4973262032085561,921,1335.45,1.45,2
1760,22950,166,156,6.275342730256807,4854,7038.3,1.45,0
1761,22951,348,229,1.6953941791466518,6958,3826.9,0.55,0
1762,22952,444,333,2.2130798694850333,13786,7582.3,0.55,1
1763,22953,82,61,0.0,459,573.75,1.25,2
1764,22954,28,20,0.625,159,198.75,1.25,2
1765,22955,103,86,0.0,1085,2278.5,2.1,2
1766,22956,164,138,8.02958267300581,1741,3656.1000000000004,2.1,0
1767,22957,198,179,1.4891179839633446,1720,4386.0,2.55,0
1768,22959,130,124,5.913978494623656,4375,1487.5,0.34,0
1769,22960,857,567,3.057757644394111,7704,32742.0,4.25,1
1770,22961,847,530,2.335591306802145,13841,20069.45,1.45,1
1771,22962,242,178,2.336448598130841,3553,2558.16,0.72,0
1772,22963,208,164,3.578463558765594,2937,2114.64,0.72,0
1773,22964,286,210,0.5797101449275363,2401,5042.1,2.1,0
1774,22965,203,170,2.0077220077220077,1269,2664.9,2.1,0
1775,22966,537,376,0.07192174913693901,6947,8683.75,1.25,1
1776,22967,130,121,1.9080659150043366,1131,2884.0499999999997,2.55,2
1777,22968,144,118,2.7472527472527473,708,6018.0,8.5,0
1778,22969,509,425,1.1680672268907561,11761,17053.45,1.45,1
1779,22970,266,174,0.387409200968523,4114,10490.699999999999,2.55,0
1780,22971,229,160,0.6864006864006864,2315,5903.25,2.55,0
1781,22972,174,136,1.9748653500897666,1638,2702.7,1.65,0
1782,22973,106,80,1.9677996422182469,1096,1808.3999999999999,1.65,2
1783,22974,152,121,1.2121212121212122,1467,2420.5499999999997,1.65,0
1784,22975,138,109,0.09057971014492754,1103,1378.75,1.25,2
1785,22976,109,75,1.3052208835341366,983,1228.75,1.25,2
1786,22977,110,97,0.11086474501108648,901,1126.25,1.25,2
1787,22978,195,152,3.122398001665279,2327,8726.25,3.75,0
1788,22979,301,223,2.356292076644226,3771,5467.95,1.45,0
1789,22980,241,197,3.555750658472344,2197,3625.0499999999997,1.65,0
1790,22981,71,55,1.4084507042253522,420,609.0,1.45,2
1791,22982,141,116,2.3483365949119372,998,1247.5,1.25,2
1792,22983,324,218,2.6988636363636362,4795,2013.8999999999999,0.42,0
1793,22984,137,90,0.0,2618,1099.56,0.42,2
1794,22985,94,75,0.0,3700,1554.0,0.42,2
1795,22986,151,123,0.6248437890527367,3976,1669.9199999999998,0.42,0
1796,22987,4,4,0.0,100,42.0,0.42,2
1797,22988,317,195,1.328863881240273,8242,10302.5,1.25,0
1798,22989,309,237,0.9009009009009009,2640,7788.000000000001,2.95,0
1799,22990,130,109,25.506072874493928,368,1821.6000000000001,4.95,3
1800,22991,225,175,19.50950675117112,2921,5695.95,1.95,0
1801,22992,274,204,14.715025906735752,4115,8024.25,1.95,0
1802,22993,852,428,0.49557522123893805,11244,14055.0,1.25,1
1803,22994,155,86,1.5052684395383844,1963,824.4599999999999,0.42,2
1804,22995,179,89,2.2435897435897436,2135,768.6,0.36,2
1805,22996,288,152,0.5883684091423399,4393,1581.48,0.36,0
1806,22997,174,98,3.2842105263157895,2297,964.74,0.42,2
1807,22998,426,213,1.5575501583949314,11187,4698.54,0.42,0
1808,22999,183,107,0.11025358324145534,2718,978.48,0.36,2
1809,23000,201,124,1.3180128421764108,2920,1226.3999999999999,0.41999999999999993,0
1810,23002,133,82,6.474456246838645,1849,776.5799999999999,0.42,2
1811,23003,53,38,0.0,541,227.22,0.42,2
1812,23004,121,71,10.490307867730902,1570,659.4,0.42,2
1813,23005,170,101,0.023820867079561697,4197,1762.74,0.42,2
1814,23006,128,87,4.612655233589591,1613,677.4599999999999,0.41999999999999993,2
1815,23007,135,107,1.3574660633484164,436,6518.2,14.95,2
1816,23008,118,97,1.6786570743405276,410,6129.5,14.95,2
1817,23009,57,47,0.0,205,3064.75,14.95,2
1818,23010,86,70,1.0638297872340425,279,4171.05,14.950000000000001,2
1819,23012,190,147,0.7345225603357817,946,3736.7000000000003,3.95,0
1820,23013,170,130,0.7453416149068323,799,3156.05,3.95,0
1821,23014,157,120,1.1553273427471118,770,3041.5,3.95,0
1827,23020,68,64,2.3255813953488373,168,2100.0,12.5,2
1828,23021,24,23,0.0,113,468.95000000000005,4.15,2
1829,23022,20,18,7.9155672823219,349,624.71,1.79,2
1830,23023,22,22,0.7874015748031495,252,415.79999999999995,1.65,2
1831,23024,10,8,0.7874015748031495,252,728.2800000000001,2.89,2
1832,23025,45,39,1.9672131147540985,299,621.9200000000001,2.08,2
1833,23026,54,43,2.8169014084507045,483,864.57,1.79,2
1834,23027,25,24,0.0,257,534.5600000000001,2.08,2
1835,23028,115,88,0.5640612409347301,1234,2036.1,1.65,2
1836,23029,131,94,2.2801302931596092,1200,1980.0,1.65,2
1837,23031,129,87,1.694915254237288,1160,1914.0,1.65,2
1838,23032,186,117,1.866666666666667,2208,3643.2,1.65,0
1839,23033,58,41,0.0,678,983.1,1.45,2
1840,23034,78,55,0.646551724137931,922,1336.8999999999999,1.45,2
1841,23035,156,105,0.4601226993865031,1947,2823.15,1.45,2
1842,23036,14,13,0.0,170,212.5,1.25,2
1843,23037,15,14,0.0,168,277.2,1.65,2
1845,23039,21,20,3.3333333333333335,174,339.3,1.95,2
1846,23040,32,30,0.0,228,1311.0,5.75,2
1847,23041,45,43,9.63855421686747,225,933.7500000000001,4.15,2
1852,23046,32,29,0.0,344,2287.6,6.6499999999999995,2
1854,23048,85,79,5.7657657657657655,523,2170.4500000000003,4.15,2
1855,23049,168,103,0.6960556844547563,428,3531.0,8.25,2
1856,23050,173,115,0.21978021978021978,454,3745.5,8.25,2
1857,23051,132,94,0.6006006006006006,331,2730.75,8.25,2
1858,23052,219,147,0.1763668430335097,566,4669.5,8.25,0
1859,23053,126,103,0.3194888178913738,312,2574.0,8.25,2
1860,23054,108,80,0.3787878787878788,263,2169.75,8.25,2
1861,23055,38,33,60.0,224,1400.0,6.25,3
1862,23056,38,33,55.77367205542725,383,2393.75,6.25,3
1863,23057,41,38,50.0,337,1398.5500000000002,4.15,3
1864,23058,38,35,0.0,423,1053.27,2.4899999999999998,2
1865,23060,37,32,0.0,222,461.76,2.08,2
1866,23061,85,74,0.32537960954446854,919,1148.75,1.25,2
1867,23064,22,20,32.27272727272727,149,7442.55,49.95,3
1868,23065,92,81,0.390625,255,3187.5,12.5,2
1869,23066,76,69,0.40816326530612246,244,2013.0,8.25,2
1870,23067,72,60,0.0,271,1124.65,4.15,2
1871,23068,129,104,0.0,784,1952.16,2.49,2
1873,23070,31,28,0.0,144,597.6,4.15,2
1874,23071,18,16,24.281150159744406,237,2962.5,12.5,3
1875,23072,22,21,22.085889570552148,254,3175.0,12.5,3
1876,23073,57,47,0.7299270072992701,136,1700.0,12.5,2
1877,23074,32,30,2.8169014084507045,207,430.56,2.08,2
1878,23075,74,60,7.38255033557047,414,1718.1000000000001,4.15,2
1879,23076,239,196,0.3657262277951933,7628,9535.0,1.25,0
1880,23077,290,211,0.6591957811470006,9042,11302.5,1.25,0
1881,23078,212,158,0.7291508430806624,6535,8168.75,1.25,0
1882,23079,100,79,5.371900826446281,229,2049.5499999999997,8.95,2
1883,23080,201,139,1.2178619756427604,730,6022.5,8.25,0
1884,23081,108,78,1.4563106796116505,406,3349.5,8.25,2
1885,23082,253,197,1.3282732447817838,2080,7800.0,3.75,0
1886,23083,191,149,3.474232773595831,1667,6251.25,3.75,0
1887,23084,707,413,0.404789296518812,23374,48617.92,2.08,1
1888,23085,70,58,3.6036036036036037,321,3338.4,10.4,2
1889,23086,34,29,1.380500431406385,1143,1428.75,1.25,2
1890,23087,49,43,1.8072289156626504,815,1018.75,1.25,2
1891,23088,55,51,0.0,742,927.5,1.25,2
1892,23089,134,100,0.723589001447178,2058,3395.7,1.65,2
1893,23090,108,86,0.5142857142857142,1741,1445.03,0.83,2
1894,23091,193,160,1.2522361359570662,552,3450.0,6.25,0
1895,23092,121,94,2.0533880903490758,477,3768.3,7.9,2
1896,23093,122,105,0.33370411568409347,896,2231.04,2.4899999999999998,2
1897,23094,74,65,1.3605442176870748,145,1812.5,12.5,2
1898,23096,114,88,0.0,987,1628.55,1.65,2
1899,23099,51,44,6.4,117,778.0500000000001,6.65,2
1900,23100,206,172,0.05042864346949068,1982,2477.5,1.25,0
1901,23101,186,172,0.0,1913,1587.79,0.83,0
1902,23102,139,127,0.0,1225,1016.75,0.83,0
1903,23103,306,222,0.10618529333687285,3763,6208.95,1.65,0
1904,23104,38,33,0.0,109,1362.5,12.5,2
1905,23106,46,45,4.615384615384616,248,716.72,2.89,2
1906,23107,56,55,0.0,304,878.5600000000001,2.89,2
1907,23108,333,261,1.836636056065732,2031,12693.75,6.25,0
1908,23109,209,166,4.617604617604617,1983,4937.67,2.49,0
1909,23110,213,155,7.906976744186046,594,3415.5,5.75,0
1910,23111,115,79,9.448818897637794,230,2875.0,12.5,2
1911,23112,177,132,7.38255033557047,414,3105.0,7.5,0
1912,23113,41,38,83.56890459363959,186,920.7,4.95,3
1913,23114,39,38,1.5037593984962405,131,648.45,4.95,2
1914,23115,35,35,0.0,134,663.3000000000001,4.95,2
1917,23118,210,151,3.5294117647058822,656,4920.0,7.5,0
1918,23119,111,94,1.6885553470919326,2096,1299.52,0.62,2
1919,23120,81,67,4.463732176069436,1541,647.22,0.42000000000000004,2
1920,23121,89,78,0.0,2452,1029.84,0.42,2
1921,23122,93,86,0.14457831325301204,2072,1719.76,0.83,2
1922,23123,64,60,0.6888633754305395,865,717.9499999999999,0.83,2
1923,23124,24,23,0.0,503,628.75,1.25,2
1924,23125,16,15,0.0,405,506.25,1.25,2
1925,23126,258,193,1.5444015444015444,1020,5049.0,4.95,0
1926,23127,171,140,1.9287833827893175,661,3271.9500000000003,4.95,0
1927,23128,122,109,1.70316301703163,404,1999.8000000000002,4.95,2
1928,23129,162,137,0.10799136069114472,925,3838.7500000000005,4.15,0
1929,23130,164,137,1.0180995475113122,875,3631.2500000000005,4.15,0
1930,23131,108,91,0.6741573033707865,884,3668.6000000000004,4.15,2
1931,23132,136,114,0.4,996,5727.0,5.75,2
1932,23133,131,94,0.13404825737265416,745,5252.25,7.05,2
1933,23134,37,29,0.0,1064,7501.2,7.05,2
1934,23135,40,31,0.0,1519,8734.25,5.75,2
1935,23136,42,38,0.0,116,435.0,3.75,2
1937,23138,77,60,1.3793103448275863,858,1244.1,1.45,2
1938,23139,19,17,3.2085561497326207,362,524.9,1.45,2
1939,23140,35,29,7.5,148,614.2,4.15,2
1941,23142,36,34,1.7241379310344827,114,1185.6000000000001,10.4,2
1943,23144,229,176,0.6912442396313364,4741,3413.52,0.72,0
1944,23145,146,126,0.5586592178770949,1958,1860.1,0.95,0
1945,23146,210,149,6.568364611260054,697,2293.13,3.29,0
1946,23147,247,167,0.8337965536409117,1784,2586.7999999999997,1.45,0
1947,23148,229,140,0.639763779527559,2019,1675.77,0.83,0
1949,23150,38,31,0.8,124,308.76000000000005,2.49,2
1951,23152,148,108,1.3011152416356877,531,1991.25,3.75,2
1952,23153,76,66,1.6528925619834711,238,892.5,3.75,2
1953,23154,209,137,2.668416447944007,2225,4628.0,2.08,0
1954,23155,110,84,8.093869731800767,1919,1592.77,0.83,2
1955,23156,180,114,1.5189873417721518,1556,3236.48,2.08,0
1956,23157,152,111,8.664259927797833,2530,5262.400000000001,2.08,0
1957,23158,176,94,1.0,2376,4395.6,1.85,2
1958,23159,196,121,1.1086474501108647,2230,4638.400000000001,2.08,0
1959,23160,60,50,0.43103448275862066,1386,1441.44,1.04,2
1960,23161,68,58,0.7462686567164178,1596,1659.8400000000001,1.04,2
1961,23162,140,96,0.0,1313,4923.75,3.75,2
1962,23163,130,94,3.3495736906211935,1587,3951.6300000000006,2.49,2
1963,23164,79,69,0.17857142857142858,559,2319.8500000000004,4.15,2
1964,23165,211,162,3.6297640653357535,2655,3849.75,1.45,0
1965,23166,190,135,95.83810418248015,3235,3364.4,1.04,3
1966,23167,180,129,9.962049335863378,4745,3274.0499999999997,0.69,0
1967,23168,214,138,1.8545454545454545,2699,3373.75,1.25,0
1968,23169,252,198,6.019830028328612,1327,5507.05,4.15,0
1969,23170,322,223,11.105955143078113,5747,9482.55,1.65,0
1970,23171,264,191,1.6595380667236954,5748,9484.199999999999,1.65,0
1971,23172,217,156,2.8781038374717833,3442,5679.299999999999,1.6499999999999997,0
1972,23173,351,245,1.9741837509491267,2582,21043.3,8.15,0
1973,23174,260,185,2.97741273100616,2835,11765.250000000002,4.15,0
1974,23175,266,201,2.600394996708361,2959,9616.75,3.25,0
1975,23176,184,156,2.165543792107796,2033,4574.25,2.25,0
1976,23177,210,172,1.0427528675703857,1898,4270.5,2.25,0
1977,23178,52,48,1.7064846416382253,288,832.32,2.89,2
1978,23179,38,35,0.0,302,872.7800000000001,2.89,2
1980,23181,68,60,2.2598870056497176,173,1427.25,8.25,2
1981,23182,251,138,0.4187855219862399,3329,2763.0699999999997,0.83,0
1982,23183,59,45,3.932584269662921,171,641.25,3.75,2
1983,23184,190,127,1.7287234042553192,739,3658.05,4.95,0
1984,23185,30,26,0.3246753246753247,307,383.75,1.25,2
1985,23186,69,57,0.3112033195020747,1922,2402.5,1.25,2
1986,23187,75,66,1.5825491873396065,2301,2876.25,1.25,2
1987,23188,265,199,0.49157303370786515,2834,4676.099999999999,1.65,0
1988,23189,110,89,0.08620689655172414,1159,2885.9100000000003,2.49,2
1989,23190,174,141,0.12202562538133008,1637,2701.0499999999997,1.65,0
1990,23191,238,175,0.1440922190201729,2079,3430.35,1.65,0
1991,23192,303,217,0.09845749917952085,3044,5022.599999999999,1.65,0
1992,23193,133,107,1.3802622498274673,1429,3215.25,2.25,2
1993,23194,163,138,2.1461716937354987,1687,3795.75,2.25,0
1994,23196,231,169,0.7575757575757576,1703,2469.35,1.45,0
1995,23197,170,114,2.0508613617719442,1194,1731.3,1.45,2
1996,23198,361,253,2.213766862677274,2827,4099.15,1.45,0
1997,23199,706,338,5.250073120795554,12958,26952.64,2.08,1
1998,23200,461,261,2.0087600060413835,6488,13495.04,2.08,0
1999,23201,731,389,4.891122278056952,11356,23620.48,2.08,1
2000,23202,750,367,2.1703001270896474,10007,20814.56,2.08,1
2001,23203,1054,503,3.1233428783540145,18269,37999.520000000004,2.08,1
2002,23204,415,196,2.7050867391943547,6618,5625.3,0.85,0
2003,23205,338,196,3.779184804115552,4863,4133.55,0.8500000000000001,0
2004,23206,858,397,0.5086826872478513,11344,18717.6,1.65,1
2005,23207,643,371,5.868892179297348,6993,11538.449999999999,1.65,1
2006,23208,581,299,1.2423417290673928,5803,9574.949999999999,1.65,1
2007,23209,987,463,0.15947691571645004,12521,20659.649999999998,1.65,1
2008,23210,148,106,7.12661106899166,2450,3062.5,1.25,2
2009,23211,108,77,1.141769743101808,2078,2161.12,1.04,2
2010,23212,135,97,2.3622047244094486,1984,2480.0,1.25,2
2011,23213,116,90,0.7936507936507936,1500,1875.0,1.25,2
2012,23214,84,74,0.0,734,1526.72,2.08,2
2013,23215,185,152,3.551346552234389,3259,6778.72,2.08,0
2014,23216,38,31,0.0,514,534.5600000000001,1.04,2
2015,23217,80,61,0.0,1119,1163.76,1.04,2
2016,23218,32,27,0.0,368,460.0,1.25,2
2017,23219,49,40,0.0,373,466.25,1.25,2
2018,23220,71,52,0.0,883,732.89,0.83,2
2019,23221,107,83,4.252199413489736,1306,1083.98,0.83,2
2020,23222,59,45,1.6574585635359116,712,590.9599999999999,0.8299999999999998,2
2021,23223,61,47,0.0,697,578.51,0.83,2
2022,23224,52,42,2.1148036253776437,648,537.8399999999999,0.8299999999999998,2
2023,23225,64,44,5.7507987220447285,1180,849.6,0.72,2
2024,23226,69,53,4.120171673819742,1117,1396.25,1.25,2
2025,23227,83,59,0.3856041131105398,1550,1937.5,1.25,2
2026,23228,76,57,10.526315789473683,1224,1530.0,1.25,2
2027,23229,207,179,0.6642512077294686,1645,5576.55,3.39,0
2028,23230,229,177,0.6389776357827476,7775,3265.5,0.42,0
2029,23231,250,186,0.0,7025,2950.5,0.42,0
2030,23232,232,184,0.6162397293378444,8225,3454.5,0.42,0
2031,23233,158,130,0.48543689320388345,5125,2152.5,0.42,0
2032,23234,219,192,0.9080590238365494,1746,5045.9400000000005,2.89,0
2033,23235,86,81,2.1671826625387,632,1826.48,2.89,2
2034,23236,281,201,1.3630731102850062,2388,6901.320000000001,2.89,0
2035,23237,159,126,1.4000000000000001,986,4091.9000000000005,4.15,0
2036,23238,222,144,0.8029647930821495,1606,6664.900000000001,4.15,0
2037,23239,140,111,3.8461538461538463,700,2905.0000000000005,4.15,2
2038,23240,469,313,1.2468193384223918,3881,16106.150000000001,4.15,1
2039,23241,269,177,0.36958817317845827,1887,3924.96,2.08,0
2040,23242,176,127,2.0930232558139537,1263,2627.04,2.08,0
2041,23243,376,272,2.3939064200217626,4485,18612.75,4.15,0
2042,23244,97,85,1.0204081632653061,873,1702.35,1.95,2
2043,23245,688,457,1.4009576165986877,5560,27522.0,4.95,1
2044,23247,255,220,2.1716649431230612,1892,5467.88,2.89,0
2045,23249,64,54,5.7766367137355585,734,1211.1,1.65,2
2046,23250,83,62,5.098039215686274,968,1210.0,1.25,2
2047,23251,98,78,3.6893203883495143,1488,1860.0,1.25,2
2048,23252,122,102,5.689655172413794,547,2051.25,3.75,2
2049,23253,46,43,0.9433962264150944,210,3349.5,15.95,2
2050,23254,267,202,1.2315270935960592,1604,6656.6,4.15,0
2051,23255,136,112,0.9698275862068966,919,3813.8500000000004,4.15,2
2052,23256,310,225,4.571728849185497,1816,7536.400000000001,4.15,0
2053,23263,396,262,1.3269339356295877,3495,4368.75,1.25,0
2054,23264,245,169,0.05941770647653001,1682,2102.5,1.25,0
2055,23265,242,174,0.9689922480620154,1533,1916.25,1.25,0
2056,23266,272,190,0.6535947712418301,1824,2280.0,1.25,0
2057,23267,89,77,4.289544235924933,1071,1338.75,1.25,2
2058,23268,79,68,0.7380073800738007,1614,2340.2999999999997,1.4499999999999997,2
2059,23269,72,59,0.0,731,1059.95,1.45,2
2060,23270,117,93,0.487012987012987,1226,1777.7,1.45,2
2061,23271,72,64,0.0,1547,1284.01,0.83,2
2062,23272,28,27,0.0,276,455.4,1.65,2
2063,23273,93,84,0.340522133938706,878,1448.6999999999998,1.6499999999999997,2
2064,23274,94,83,0.2744739249771272,1090,1798.5,1.65,2
2065,23275,249,161,2.3116181326928853,3254,4067.5,1.25,0
2066,23280,123,84,0.11098779134295228,1800,1494.0,0.83,2
2067,23281,85,54,0.0,1124,932.92,0.83,2
2068,23282,100,67,0.0,745,618.35,0.8300000000000001,2
2069,23283,193,137,0.7567567567567568,918,7298.1,7.95,0
2070,23284,617,368,4.315015479876161,4945,33378.75,6.75,1
2071,23285,131,107,0.04275331338178709,4676,3974.6,0.85,2
2072,23286,161,124,1.002865329512894,4837,4111.45,0.85,0
2073,23287,146,113,2.901023890784983,1707,1450.95,0.85,2
2074,23288,132,106,0.40089086859688194,4472,3801.2,0.85,2
2075,23289,138,110,0.7822685788787485,1522,1902.5,1.25,2
2076,23290,165,123,0.4564125969876769,2181,2726.25,1.25,0
2077,23291,138,100,0.655307994757536,1516,1895.0,1.25,2
2078,23292,157,111,1.0741687979539642,1934,2417.5,1.25,2
2079,23293,440,317,0.4140251002717039,7697,5541.84,0.72,1
2080,23294,283,210,0.3104848340100311,4174,3005.2799999999997,0.72,0
2081,23295,344,243,0.22561610551891706,5749,4139.28,0.72,0
2082,23296,311,238,0.5584281282316442,4808,5000.320000000001,1.04,0
2083,23297,142,123,0.6103286384976526,4234,6139.3,1.45,0
2084,23298,996,565,1.4369693011103852,7545,37347.75,4.95,1
2085,23299,122,110,0.8163265306122449,972,3645.0,3.75,2
2086,23300,597,341,2.5753981701118267,5750,8337.5,1.45,1
2087,23301,709,389,1.5483694162784325,7185,11855.25,1.65,1
2088,23302,175,131,2.865329512893983,1017,1678.05,1.65,0
2092,23306,210,181,0.2601263470828688,2684,3891.7999999999997,1.45,0
2093,23307,495,359,0.7944389275074478,10989,6043.950000000001,0.55,1
2094,23308,301,207,0.0,5528,3040.4,0.55,0
2095,23309,291,174,0.9307737056428156,6812,3746.6000000000004,0.55,0
2096,23310,200,139,0.0,11419,4795.98,0.42,0
2097,23311,263,231,0.3443187407771766,2026,5166.299999999999,2.55,0
2098,23312,183,160,0.07855459544383347,1272,5278.8,4.15,0
2099,23313,330,244,0.5297473512632437,2441,12082.95,4.95,0
2100,23314,97,84,1.3440860215053763,367,4587.5,12.5,2
2101,23315,73,63,6.091370558375635,185,1840.7499999999998,9.95,2
2102,23316,88,73,0.4444444444444444,224,2228.7999999999997,9.95,2
2103,23317,66,56,0.0,154,1532.3,9.95,2
2104,23318,303,249,4.878048780487805,3276,8157.240000000001,2.49,0
2105,23319,341,283,3.2875074716078903,3236,8057.64,2.49,0
2106,23320,269,232,0.5686789151356081,2273,6568.97,2.89,0
2107,23321,558,363,0.9542451676045999,4048,6841.12,1.69,1
2108,23322,496,345,2.1246458923512748,2764,8153.8,2.95,1
2109,23323,254,198,0.22970903522205208,1303,2736.3,2.1,0
2110,23324,39,38,9.186351706036746,346,719.6800000000001,2.08,2
2111,23325,30,27,4.054054054054054,426,702.9,1.65,2
2112,23326,52,50,0.0,2931,1846.53,0.63,2
2113,23327,34,32,0.4689331770222743,1698,1069.74,0.63,2
2114,23328,267,193,0.4291845493562232,1856,6960.0,3.75,0
2115,23329,220,162,0.18844221105527637,1589,2621.85,1.65,0
2116,23330,191,153,0.35294117647058826,1694,2117.5,1.25,0
2117,23331,77,64,0.0,1402,883.26,0.63,2
2118,23332,257,197,0.10970927043335163,1821,3004.6499999999996,1.65,0
2119,23333,211,170,0.6305832895428272,1891,1966.64,1.04,0
2120,23334,90,78,0.0,2077,1142.3500000000001,0.55,2
2121,23335,77,61,3.582089552238806,323,671.84,2.08,2
2122,23336,59,44,0.0,178,370.24,2.08,2
2123,23337,57,47,0.0,160,332.8,2.08,2
2124,23338,79,58,1.8927444794952681,311,646.88,2.08,2
